IR,QC,QD,Tavg,Tmin,Tmax,chargetime,cycle,battery_id,cycle_life,C1,Q1,C2
0.01785456,0.89948404,0.89895523,31.999333341549345,29.926161,35.236977,13.505239999999807,438.0,b2c16,483.0,,,
0.017815053,0.89895463,0.89838058,32.021837051222455,29.792461,35.447926,13.661069999999988,439.0,b2c16,483.0,,,
0.017855475,0.89863479,0.89806068,31.711178051222422,29.352888,35.193226,13.633473333333193,440.0,b2c16,483.0,,,
0.017932193,0.89815819,0.89761364,31.657024365429265,29.764845,34.516308,13.664518333333156,441.0,b2c16,483.0,,,
0.017944107,0.89773369,0.89717615,31.86791578107186,29.527079,34.950188,13.688969999999973,442.0,b2c16,483.0,,,
0.017861808,0.89728141,0.89674592,31.756203289356925,29.539476,34.852741,13.756866666666854,443.0,b2c16,483.0,,,
0.017936621,0.89669901,0.89611292,31.653215660023495,29.567768,34.234886,13.705258333333283,444.0,b2c16,483.0,,,
0.017889852,0.89618498,0.89564377,31.724340776484308,29.024618,34.697872,13.76622499999988,445.0,b2c16,483.0,,,
0.017802926,0.89574599,0.89523643,31.621461142526023,28.592119,34.467873,13.700406666666579,446.0,b2c16,483.0,,,
0.017846584,0.89544266,0.89486998,31.786019644815266,29.505089,34.719872,13.750059999999939,447.0,b2c16,483.0,,,
0.017921964,0.89516675,0.89462,31.651920687137885,29.094391,34.672508,13.826608333333086,448.0,b2c16,483.0,,,
0.017839963,0.89494234,0.89434445,31.596965604838754,28.780243,34.981049,13.82613999999982,449.0,b2c16,483.0,,,
0.017694544,0.89445281,0.89386547,31.878476331010365,28.631475,35.787189,13.896625000000252,450.0,b2c16,483.0,,,
0.017789381,0.89388132,0.89331186,31.98091539580901,29.338142,35.719193,13.93060833333293,451.0,b2c16,483.0,,,
0.017823208,0.89353514,0.89295334,31.93264564218005,29.236197,35.304192,14.038348333333367,452.0,b2c16,483.0,,,
0.017816219,0.89322549,0.89266437,31.855959122497094,29.111237,35.509972,14.077226666666684,453.0,b2c16,483.0,,,
0.017861491,0.89308423,0.89246738,31.801791631519293,28.858789,35.948387,14.104023333333316,454.0,b2c16,483.0,,,
0.017816592,0.89222008,0.89162123,31.962475214536912,28.893032,35.349987,14.174066666666477,455.0,b2c16,483.0,,,
0.017807718,0.89183402,0.89124936,32.018740767857146,29.371767,35.575317,14.099673333333339,456.0,b2c16,483.0,,,
0.017887469,0.89125794,0.89068061,31.893912031578964,29.004307,35.948479,14.234449999999681,457.0,b2c16,483.0,,,
0.017963776,0.89143234,0.89072859,31.753510706955502,29.217516,35.738445,14.47491000000009,458.0,b2c16,483.0,,,
0.018116636,0.89086407,0.89031225,31.849364742081466,29.959921,35.157856,14.618220000000049,459.0,b2c16,483.0,,,
0.018052839,0.89010298,0.88947004,31.999758181926286,29.652042,35.427284,14.550288333333446,460.0,b2c16,483.0,,,
0.018063821,0.8897016,0.88909483,31.837306070115005,29.563187,35.050823,14.654286666666545,461.0,b2c16,483.0,,,
0.018186534,0.88934129,0.88868129,31.755681204571413,29.925093,34.792919,14.705361666666674,462.0,b2c16,483.0,,,
0.018257579,0.88343936,0.88306069,32.10440261538456,30.133614,35.155998,14.836591666666694,463.0,b2c16,483.0,,,
0.01813248,0.88833028,0.88769221,31.85988711891278,29.493853,35.071648,14.829335000000235,464.0,b2c16,483.0,,,
0.018213578,0.88805079,0.88741845,31.880117573212246,29.738041,34.933998,14.937226666666296,465.0,b2c16,483.0,,,
0.018318148,0.88713914,0.8864603,31.74399950749716,29.170614,34.739872,15.1589499999997,466.0,b2c16,483.0,,,
0.018243155,0.88666558,0.8860622,31.757068205528785,28.819981,35.040386,15.165696666666674,467.0,b2c16,483.0,,,
0.018097207,0.88675517,0.88606995,31.68771614750297,28.50433,35.663635,15.218468333333051,468.0,b2c16,483.0,,,
0.018230068,0.88236398,0.88193619,32.20420469908022,30.640507,35.154869,15.551853333333565,469.0,b2c16,483.0,,,
0.018373255,0.88568956,0.88511503,31.73840281435075,29.432653,35.079533,15.899343333333187,470.0,b2c16,483.0,,,
0.018439615,0.8850199,0.88436949,31.662472412455973,29.741276,34.77467,16.02663500000005,471.0,b2c16,483.0,,,
0.018630948,0.88489139,0.88436317,31.772281397260244,29.90653,34.20686,16.258983333333163,472.0,b2c16,483.0,,,
0.018322174,0.88466364,0.88407004,32.028103296928286,29.664797,35.570011,16.335878333333433,473.0,b2c16,483.0,,,
0.018395577,0.88399959,0.88334209,31.941582832943915,29.310347,35.780663,16.644803333333403,474.0,b2c16,483.0,,,
0.018450405,0.88343871,0.88275903,31.889460325174802,29.81389,35.349754,17.095958333332966,475.0,b2c16,483.0,,,
0.018676868,0.88293898,0.88226742,31.79304097426905,30.426992,34.562542,17.829579999999744,476.0,b2c16,483.0,,,
0.018786324,0.88227224,0.88166791,31.791628079718578,29.488033,34.859913,18.104654999999912,477.0,b2c16,483.0,,,
0.01876639,0.88216782,0.88152498,31.71795922763309,29.399857,34.925396,18.26081833333301,478.0,b2c16,483.0,,,
0.018860318,0.88168859,0.88116628,31.700613984340038,29.533007,34.907944,19.175006666666498,479.0,b2c16,483.0,,,
0.018936381,0.88145369,0.88075262,31.511553857309874,29.512556,34.805012,19.910151666666692,480.0,b2c16,483.0,,,
0.018952612,0.88091439,0.88029355,31.718730041002246,29.882748,35.023869,20.729023333333316,481.0,b2c16,483.0,,,
0.019020684,0.88065892,0.88004041,31.74844217579911,29.235823,35.026058,21.36437333333306,482.0,b2c16,483.0,,,
0.017723858,1.065307,1.0648884,31.650490929707097,30.163881,33.702278,10.13820000000002,1.0,b2c17,494.0,4.4,24.0,5.0
0.017780064,1.0666555,1.0656468,30.568617987510414,28.446955,32.706455,10.192319999999988,2.0,b2c17,494.0,4.4,24.0,5.0
0.017831633,1.0671006,1.0695888,31.34677168398994,29.41894,34.014671,10.216508333333332,3.0,b2c17,494.0,4.4,24.0,5.0
0.017507253,1.0700918,1.0703218,31.72457294048619,29.86887,33.738102,10.185611666666713,4.0,b2c17,494.0,4.4,24.0,5.0
0.017986769,1.0715117,1.0722336,30.97317620689656,29.115278,32.95792,10.110874999999941,5.0,b2c17,494.0,4.4,24.0,5.0
0.01761898,1.0709891,1.0699816,31.652592974937342,30.423618,34.045109,10.100640000000082,6.0,b2c17,494.0,4.4,24.0,5.0
0.017382447,1.0708479,1.0716194,31.827149226932697,30.320778,33.827007,10.182279999999931,7.0,b2c17,494.0,4.4,24.0,5.0
0.017854091,1.0714954,1.0692338,30.529531438861028,28.774958,33.085846,10.198451666666612,8.0,b2c17,494.0,4.4,24.0,5.0
0.017490814,1.0703555,1.0705485,31.433084626364373,30.004341,33.887398,10.099354999999923,9.0,b2c17,494.0,4.4,24.0,5.0
0.017388145,1.073071,1.0731639,31.320194070175376,29.105595,33.43153,10.098798333333253,10.0,b2c17,494.0,4.4,24.0,5.0
0.017840263,1.070573,1.0726068,30.593780566916013,29.027712,33.631664,10.110183333333406,11.0,b2c17,494.0,4.4,24.0,5.0
0.017416399,1.0731404,1.0736618,31.319053846476482,29.93726,33.745602,10.099333333333197,12.0,b2c17,494.0,4.4,24.0,5.0
0.017256277,1.0735887,1.072789,31.198747430222973,29.101957,34.249157,10.182323333333382,13.0,b2c17,494.0,4.4,24.0,5.0
0.017634658,1.0740712,1.0736632,30.842359719658084,29.03879,33.82169,10.187379999999878,14.0,b2c17,494.0,4.4,24.0,5.0
0.017350258,1.0746002,1.0741998,31.644860785240468,29.932404,34.743633,10.182881666666557,15.0,b2c17,494.0,4.4,24.0,5.0
0.017190086,1.0727636,1.0752621,31.097152375939825,28.913252,34.469505,10.098998333333293,16.0,b2c17,494.0,4.4,24.0,5.0
0.017579986,1.0738336,1.0741626,31.158526536280217,28.849504,34.208939,10.185276666666807,17.0,b2c17,494.0,4.4,24.0,5.0
0.017272411,1.074476,1.0758442,31.99545895815892,30.380262,34.859463,10.099748333333507,18.0,b2c17,494.0,4.4,24.0,5.0
0.017055744,1.0735586,1.0723889,30.935603209999986,28.883543,34.548443,10.098956666666588,19.0,b2c17,494.0,4.4,24.0,5.0
0.017445214,1.0740398,1.0745831,31.540860446308795,29.669741,34.41573,10.099381666666886,20.0,b2c17,494.0,4.4,24.0,5.0
0.01718686,1.0754859,1.07471,31.999740976331303,30.342302,34.120468,10.099398333333374,21.0,b2c17,494.0,4.4,24.0,5.0
0.01732141,1.0740479,1.0735788,31.027772100682558,28.63607,33.102837,10.101408333333287,22.0,b2c17,494.0,4.4,24.0,5.0
0.017475681,1.0753454,1.0755304,31.245412047939446,29.588749,33.954563,10.09977333333324,23.0,b2c17,494.0,4.4,24.0,5.0
0.017294372,1.0755033,1.0759243,31.750153706995935,30.463644,33.634911,10.183611666666305,24.0,b2c17,494.0,4.4,24.0,5.0
0.017639427,1.0739419,1.0709103,30.6967501392617,28.420389,32.828068,10.18316166666676,25.0,b2c17,494.0,4.4,24.0,5.0
0.017365407,1.075392,1.0746946,31.52444484700849,30.10047,33.676418,10.099823333333187,26.0,b2c17,494.0,4.4,24.0,5.0
0.017331794,1.075945,1.0750084,31.96571333078236,30.342531,34.060093,10.18231833333363,27.0,b2c17,494.0,4.4,24.0,5.0
0.017642746,1.07435,1.0751594,30.872803117647074,29.432205,33.844063,10.106798333333185,28.0,b2c17,494.0,4.4,24.0,5.0
0.017230218,1.0761505,1.0761997,31.871030212584987,30.379078,34.229858,10.099039999999999,29.0,b2c17,494.0,4.4,24.0,5.0
0.017230049,1.0760431,1.0748903,31.676495512776864,29.565643,33.719627,10.182800000000377,30.0,b2c17,494.0,4.4,24.0,5.0
0.017733034,1.0739977,1.0751379,30.799786636134446,29.132252,33.736759,10.191545000000042,31.0,b2c17,494.0,4.4,24.0,5.0
0.017372586,1.0757204,1.0760332,31.682908433164116,29.991224,34.744343,10.098916666666629,32.0,b2c17,494.0,4.4,24.0,5.0
0.017153781,1.0762445,1.0762125,31.202562156829675,28.765759,34.422173,10.09877000000027,33.0,b2c17,494.0,4.4,24.0,5.0
0.017696461,1.0753796,1.076105,30.991737759729286,28.69319,34.498486,10.193825000000167,34.0,b2c17,494.0,4.4,24.0,5.0
0.017260531,1.0743275,1.0762651,31.39520357499999,29.196407,34.78553,10.198658333333151,35.0,b2c17,494.0,4.4,24.0,5.0
0.017129498,1.0747612,1.0755733,30.65321102345062,28.782879,34.265198,10.098906666666638,36.0,b2c17,494.0,4.4,24.0,5.0
0.017480493,1.0758315,1.0762722,31.287867408333295,28.74299,34.562584,10.100331666666898,37.0,b2c17,494.0,4.4,24.0,5.0
0.017106622,1.0758709,1.0763761,31.969076276214803,30.241846,34.564972,10.098504999999811,38.0,b2c17,494.0,4.4,24.0,5.0
0.017162886,1.0758271,1.0756954,31.191760929180873,28.989122,33.370541,10.099384999999893,39.0,b2c17,494.0,4.4,24.0,5.0
0.017360719,1.0732739,1.0763489,31.639406046396097,30.087936,33.739677,10.219828333333135,40.0,b2c17,494.0,4.4,24.0,5.0
0.017294489,1.076339,1.0767114,32.064411950207486,30.192064,34.012802,10.09878833333302,41.0,b2c17,494.0,4.4,24.0,5.0
0.017388288,1.0750327,1.0750623,31.039140114285765,28.918686,34.038185,10.182226666666974,42.0,b2c17,494.0,4.4,24.0,5.0
0.017309552,1.0761201,1.0763443,31.809117105349674,30.316338,34.594593,10.182079999999647,43.0,b2c17,494.0,4.4,24.0,5.0
0.017132107,1.0749686,1.076511,32.20834115141421,30.51004,35.115311,10.115071666666578,44.0,b2c17,494.0,4.4,24.0,5.0
0.01765007,1.0748625,1.0748659,30.88281774052721,28.89924,33.891548,10.107640000000053,45.0,b2c17,494.0,4.4,24.0,5.0
0.017234204,1.0760969,1.0761329,31.799381086885234,30.272633,34.388786,10.181773333333451,46.0,b2c17,494.0,4.4,24.0,5.0
0.017108962,1.0760944,1.076036,31.888982687029372,29.995262,34.041576,10.098215000000103,47.0,b2c17,494.0,4.4,24.0,5.0
0.017682174,1.074667,1.0746126,30.648518373009207,28.781319,33.94915,10.118704999999803,48.0,b2c17,494.0,4.4,24.0,5.0
0.017253382,1.0746657,1.0760503,31.549418741056225,30.185875,34.297421,10.115226666666665,49.0,b2c17,494.0,4.4,24.0,5.0
0.017121579,1.07611,1.0758883,31.360838663006817,29.217066,34.246117,10.101976666666936,50.0,b2c17,494.0,4.4,24.0,5.0
0.017682845,1.073961,1.0754873,30.80478275481164,29.208687,33.682198,10.21215333333336,51.0,b2c17,494.0,4.4,24.0,5.0
0.017276429,1.0750057,1.0764638,31.83662061234984,29.857218,34.883797,10.196711666666669,52.0,b2c17,494.0,4.4,24.0,5.0
0.017097367,1.0763344,1.0761734,31.40355903416666,29.50658,34.863194,10.097748333333099,53.0,b2c17,494.0,4.4,24.0,5.0
0.017635331,1.0755826,1.07558,31.170206746231273,29.370388,34.139256,10.117573333333713,54.0,b2c17,494.0,4.4,24.0,5.0
0.017228736,1.074512,1.0759864,31.879240041322358,30.680696,34.397106,10.20405000000028,55.0,b2c17,494.0,4.4,24.0,5.0
0.017163584,1.0732075,1.0760223,31.16921763037974,28.927906,34.026653,10.132996666666198,56.0,b2c17,494.0,4.4,24.0,5.0
0.017531045,1.0745749,1.0759701,31.247990617003396,29.263874,34.752323,10.207734999999714,57.0,b2c17,494.0,4.4,24.0,5.0
0.017164944,1.075941,1.0759487,31.837213833901245,29.779934,35.304832,10.098810000000716,58.0,b2c17,494.0,4.4,24.0,5.0
0.017306047,1.0748744,1.0749183,30.675734357495923,28.553398,33.06546,10.11225666666675,59.0,b2c17,494.0,4.4,24.0,5.0
0.017414941,1.0757642,1.0758452,31.395973461217743,29.908009,34.357662,10.103801666666792,60.0,b2c17,494.0,4.4,24.0,5.0
0.017145198,1.0759429,1.0759656,31.886016144804167,30.269049,34.802876,10.181641666666838,61.0,b2c17,494.0,4.4,24.0,5.0
0.01733651,1.0745426,1.0747001,30.737194414285696,28.740807,34.005615,10.182101666667343,62.0,b2c17,494.0,4.4,24.0,5.0
0.017401643,1.0756177,1.0756724,31.338890390284753,29.864185,34.148453,10.105661666666856,63.0,b2c17,494.0,4.4,24.0,5.0
0.017144568,1.0756427,1.0757962,31.79776969326687,29.924023,34.851864,10.183686666665986,64.0,b2c17,494.0,4.4,24.0,5.0
0.017738776,1.0744777,1.0746495,30.71064278201871,29.209007,33.93932,10.126413333333524,65.0,b2c17,494.0,4.4,24.0,5.0
0.017269885,1.0755918,1.0757661,31.895459902670105,30.434582,34.379833,10.106196666667044,66.0,b2c17,494.0,4.4,24.0,5.0
0.017651035,1.0757502,1.0759178,32.054125252475295,29.720942,34.528351,10.100171666667059,67.0,b2c17,494.0,4.4,24.0,5.0
0.017651035,1.0745656,1.0746865,31.042285969569015,29.482801,34.426273,10.208504999999999,68.0,b2c17,494.0,4.4,24.0,5.0
0.01722233,1.075599,1.0757155,32.05705305302403,30.736898,35.055099,10.101396666666671,69.0,b2c17,494.0,4.4,24.0,5.0
0.017037153,1.0756785,1.0756308,31.665687209492702,29.294958,34.688484,10.101984999999997,70.0,b2c17,494.0,4.4,24.0,5.0
0.017648738,1.0747004,1.0748932,31.061281326411912,29.112717,34.321087,10.131116666666639,71.0,b2c17,494.0,4.4,24.0,5.0
0.017212655,1.0754201,1.0753607,31.961450042833523,30.72975,34.543823,10.186896666666659,72.0,b2c17,494.0,4.4,24.0,5.0
0.017151508,1.0754286,1.0755489,31.29253359818489,29.435158,34.092266,10.185386666666696,73.0,b2c17,494.0,4.4,24.0,5.0
0.017584793,1.0749507,1.0750114,31.263741199004972,29.348045,34.070126,10.126666666666642,74.0,b2c17,494.0,4.4,24.0,5.0
0.017251208,1.0755364,1.0756854,32.0039881702659,30.356131,34.723125,10.102145000000018,75.0,b2c17,494.0,4.4,24.0,5.0
0.017150231,1.0750847,1.0751693,31.249263620689796,28.444931,34.677807,10.184096666666665,76.0,b2c17,494.0,4.4,24.0,5.0
0.017544158,1.075061,1.0751932,31.49673676328904,29.844236,34.413788,10.119506666666712,77.0,b2c17,494.0,4.4,24.0,5.0
0.017300827,1.0754135,1.075585,32.05413896591856,29.912889,35.58345,10.102878333333381,78.0,b2c17,494.0,4.4,24.0,5.0
0.017019352,1.0727808,1.0744232,31.03322817798018,29.270657,35.181595,10.124093333333319,79.0,b2c17,494.0,4.4,24.0,5.0
0.017320683,1.0749277,1.0751905,31.736816521452106,29.999147,34.76379,10.114493333333424,80.0,b2c17,494.0,4.4,24.0,5.0
0.017157221,1.0750663,1.0749869,31.99169478625308,30.388157,34.425945,10.192493333333308,81.0,b2c17,494.0,4.4,24.0,5.0
0.017626766,1.0721854,1.0737413,30.858459913043397,29.137156,33.735428,10.22762833333339,82.0,b2c17,494.0,4.4,24.0,5.0
0.017324163,1.0745455,1.0746311,31.5066225592804,29.642925,34.479198,10.20268166666671,83.0,b2c17,494.0,4.4,24.0,5.0
0.017255493,1.0735059,1.0749173,31.80620281428563,30.265778,34.287239,10.213703333333372,84.0,b2c17,494.0,4.4,24.0,5.0
0.017649282,1.0721362,1.0725363,31.018134847682077,29.341335,33.925308,10.237660000000082,85.0,b2c17,494.0,4.4,24.0,5.0
0.017333409,1.0732412,1.074932,31.95014993476465,30.506308,34.190529,10.220840000000074,86.0,b2c17,494.0,4.4,24.0,5.0
0.017321499,1.0736065,1.0753319,32.13539920148636,29.108744,35.641846,10.205505000000024,87.0,b2c17,494.0,4.4,24.0,5.0
0.017716065,1.0739963,1.0739244,31.054351801801804,29.016357,34.76963,10.212981666666746,88.0,b2c17,494.0,4.4,24.0,5.0
0.017219793,1.0745524,1.0747312,32.05882326561197,30.419641,35.806377,10.112044999999974,89.0,b2c17,494.0,4.4,24.0,5.0
0.016974878,1.0741287,1.0742384,31.7824436772261,29.399406,35.082333,10.113050000000174,90.0,b2c17,494.0,4.4,24.0,5.0
0.017573293,1.0735023,1.0737982,31.348301273848715,29.873318,34.600468,10.222641666666702,91.0,b2c17,494.0,4.4,24.0,5.0
0.017190341,1.0740515,1.0741656,31.894913348333343,30.115597,33.918655,10.122776666666566,92.0,b2c17,494.0,4.4,24.0,5.0
0.017587377,1.0740017,1.0742118,31.215401210041794,28.374697,32.999016,10.127250000000155,93.0,b2c17,494.0,4.4,24.0,5.0
0.017630108,1.0739796,1.0741109,31.43958975444533,29.768755,34.467033,10.22115166666675,94.0,b2c17,494.0,4.4,24.0,5.0
0.017286016,1.0727042,1.074385,32.10886757739555,30.497913,35.016975,10.21979999999991,95.0,b2c17,494.0,4.4,24.0,5.0
0.01726196,1.0732064,1.073324,31.04246655646483,28.425512,34.232841,10.197961666666622,96.0,b2c17,494.0,4.4,24.0,5.0
0.0174769,1.0737938,1.0735922,31.427964137902524,29.764616,34.381512,10.127800000000086,97.0,b2c17,494.0,4.4,24.0,5.0
0.017352054,1.0739673,1.0740923,31.918039289843072,30.029984,35.536602,10.199773333333239,98.0,b2c17,494.0,4.4,24.0,5.0
0.017136246,1.0728379,1.0729009,31.06149825935166,28.828447,35.249878,10.112398333333354,99.0,b2c17,494.0,4.4,24.0,5.0
0.017275661,1.0737398,1.073837,31.822409422852424,29.772556,35.309811,10.208009999999922,100.0,b2c17,494.0,4.4,24.0,5.0
0.017122108,1.0732788,1.0730753,31.841019290484187,29.6521,34.339405,10.12816166666671,101.0,b2c17,494.0,4.4,24.0,5.0
0.017728187,1.0721463,1.0722345,31.03669866356721,29.063459,33.787754,10.14073500000013,102.0,b2c17,494.0,4.4,24.0,5.0
0.017348018,1.0732423,1.073253,31.885108230516792,30.422827,34.580212,10.127706666666684,103.0,b2c17,494.0,4.4,24.0,5.0
0.017287351,1.0734285,1.0734365,32.047156826306846,29.342934,35.420364,10.122441666666903,104.0,b2c17,494.0,4.4,24.0,5.0
0.017688543,1.0718516,1.0718912,30.734643175231646,28.8396,34.459461,10.148344999999972,105.0,b2c17,494.0,4.4,24.0,5.0
0.017278595,1.0730494,1.0730708,31.802227882934805,30.305651,34.975307,10.126146666666804,106.0,b2c17,494.0,4.4,24.0,5.0
0.017188456,1.0728848,1.0728493,31.481616372781083,29.786558,34.069683,10.21584166666677,107.0,b2c17,494.0,4.4,24.0,5.0
0.017711392,1.072111,1.0685436,30.87011783624273,29.131157,34.049049,10.231376666666863,108.0,b2c17,494.0,4.4,24.0,5.0
0.017353192,1.0728017,1.0668439,31.799578577371044,30.315367,35.022655,10.210684999999648,109.0,b2c17,494.0,4.4,24.0,5.0
0.017130893,1.0727741,1.064292,31.579509776392317,29.234545,34.628361,10.212548333333205,110.0,b2c17,494.0,4.4,24.0,5.0
0.017544458,1.072372,1.0724028,31.32887826716917,28.968855,34.683304,10.235406666666677,111.0,b2c17,494.0,4.4,24.0,5.0
0.017175904,1.0726726,1.0618821,32.187077374278594,30.577906,34.028385,10.135723333333347,112.0,b2c17,494.0,4.4,24.0,5.0
0.017448964,1.0729446,1.0472896,31.569673335319145,28.719748,33.056885,10.213124999999613,113.0,b2c17,494.0,4.4,24.0,5.0
0.017530009,1.072346,1.0603997,31.649676151793187,29.945238,34.756252,10.146963333333163,114.0,b2c17,494.0,4.4,24.0,5.0
0.017223815,1.07283,1.0545011,32.19897229421628,30.04459,36.199028,10.20520333333358,115.0,b2c17,494.0,4.4,24.0,5.0
0.017082892,1.0714592,1.0505892,31.00516088269549,28.854462,34.547485,10.22366833333314,116.0,b2c17,494.0,4.4,24.0,5.0
0.017431429,1.0718784,1.0536743,31.530836846025135,29.78614,34.558155,10.233296666666865,117.0,b2c17,494.0,4.4,24.0,5.0
0.017261233,1.0721602,1.064885,31.98930568363932,30.480125,34.254139,10.220594999999836,118.0,b2c17,494.0,4.4,24.0,5.0
0.017686207,1.0706743,1.0684698,31.050131917286986,29.011208,33.989567,10.147569999999542,119.0,b2c17,494.0,4.4,24.0,5.0
0.017323628,1.0716751,1.0670316,31.800620229219152,30.393597,34.837765,10.140081666666568,120.0,b2c17,494.0,4.4,24.0,5.0
0.01724644,1.0713874,1.0707251,31.785228030456754,30.19416,35.131458,10.221679999999955,121.0,b2c17,494.0,4.4,24.0,5.0
0.017642614,1.0706946,1.0696553,30.95661392410346,29.382048,34.280506,10.243779999999969,122.0,b2c17,494.0,4.4,24.0,5.0
0.017311435,1.0715922,1.0693167,31.952679860655746,30.441715,35.05024,10.14044166666669,123.0,b2c17,494.0,4.4,24.0,5.0
0.017208477,1.0717058,1.0718852,31.779458527591938,28.764395,34.664841,10.137225000000035,124.0,b2c17,494.0,4.4,24.0,5.0
0.017636985,1.0707442,1.0707974,31.13646890266225,28.725094,35.072861,10.243439999999827,125.0,b2c17,494.0,4.4,24.0,5.0
0.017201619,1.0710263,1.0711707,31.902010472545815,30.275942,35.523106,10.220234999999715,126.0,b2c17,494.0,4.4,24.0,5.0
0.017218001,1.0705303,1.0707734,31.3170186410467,29.248331,34.038811,10.236965000000298,127.0,b2c17,494.0,4.4,24.0,5.0
0.017602868,1.0703833,1.0705712,31.227003844187973,29.237682,34.391457,10.17029500000014,128.0,b2c17,494.0,4.4,24.0,5.0
0.017319269,1.0707465,1.0707729,31.889466500000005,30.554529,34.336578,10.232150000000063,129.0,b2c17,494.0,4.4,24.0,5.0
0.017320311,1.0708078,1.0686394,31.419255896721346,29.304527,33.640194,10.230381666666654,130.0,b2c17,494.0,4.4,24.0,5.0
0.01755107,1.0707463,1.0709001,31.431232880131322,29.433428,34.875244,10.15738166666706,131.0,b2c17,494.0,4.4,24.0,5.0
0.017262537,1.0707552,1.0709308,31.616698990107196,29.141682,35.121902,10.136438333333354,132.0,b2c17,494.0,4.4,24.0,5.0
0.017273573,1.0699509,1.0700872,31.2139252717299,29.420435,34.573067,10.142528333333514,133.0,b2c17,494.0,4.4,24.0,5.0
0.017458081,1.070609,1.0708075,31.826477535802436,30.030296,34.848778,10.242694999999852,134.0,b2c17,494.0,4.4,24.0,5.0
0.017241606,1.0708523,1.0710208,32.205933362794696,30.012846,36.252319,10.222135000000224,135.0,b2c17,494.0,4.4,24.0,5.0
0.017211065,1.0678142,1.0694488,30.908129462171072,28.892534,34.955318,10.173951666666834,136.0,b2c17,494.0,4.4,24.0,5.0
0.01732764,1.0701166,1.070312,31.76937587542079,29.746082,35.274521,10.154740000000068,137.0,b2c17,494.0,4.4,24.0,5.0
0.017132066,1.0685967,1.0702361,31.967238781353174,30.232347,34.731014,10.165566666666807,138.0,b2c17,494.0,4.4,24.0,5.0
0.017668223,1.0673914,1.069036,31.017200364886772,29.047092,34.244621,10.191565000000022,139.0,b2c17,494.0,4.4,24.0,5.0
0.017303055,1.0697695,1.0698582,31.896042569065308,30.424412,34.585201,10.239376666666551,140.0,b2c17,494.0,4.4,24.0,5.0
0.017300079,1.0699348,1.0690017,32.09798314718255,29.796671,34.647236,10.15157500000011,141.0,b2c17,494.0,4.4,24.0,5.0
0.017728884,1.0670893,1.0650494,30.787053954507797,29.205647,34.188953,10.19485833333262,142.0,b2c17,494.0,4.4,24.0,5.0
0.017381834,1.0677711,1.0670686,31.822069733718006,30.327736,35.054996,10.175520000000445,143.0,b2c17,494.0,4.4,24.0,5.0
0.017254757,1.0695027,1.0597945,31.62594428897966,29.386509,34.137012,10.235656666667394,144.0,b2c17,494.0,4.4,24.0,5.0
0.017827548,1.0685066,1.0563976,30.901041865560163,29.241329,34.438339,10.268315000000682,145.0,b2c17,494.0,4.4,24.0,5.0
0.017382275,1.0677292,1.0655918,31.869903280991768,29.987343,35.410625,10.172673333333417,146.0,b2c17,494.0,4.4,24.0,5.0
0.017216422,1.069231,1.0605596,31.4467403691931,29.13237,34.880257,10.231386666666367,147.0,b2c17,494.0,4.4,24.0,5.0
0.017684981,1.0672525,1.0625702,31.277461830845798,29.029387,34.91264,10.28311499999933,148.0,b2c17,494.0,4.4,24.0,5.0
0.017303787,1.0689716,1.0664482,32.098707233221454,30.320482,35.965946,10.15339999999948,149.0,b2c17,494.0,4.4,24.0,5.0
0.017155088,1.0680499,1.0679586,31.028822549579846,28.393227,35.008671,10.158081666666355,150.0,b2c17,494.0,4.4,24.0,5.0
0.017493581,1.0682611,1.0682532,31.52435616791979,29.830334,34.353092,10.251133333332836,151.0,b2c17,494.0,4.4,24.0,5.0
0.017531155,1.0684526,1.0686069,31.722047567387573,29.010952,35.533295,10.241278333333321,152.0,b2c17,494.0,4.4,24.0,5.0
0.017275196,1.065805,1.0673943,30.826017042677805,28.806099,34.918797,10.257020000000677,153.0,b2c17,494.0,4.4,24.0,5.0
0.017460121,1.0674373,1.0681978,31.692249841575826,29.974529,34.942524,10.168559999999706,154.0,b2c17,494.0,4.4,24.0,5.0
0.017319195,1.0675119,1.068222,31.917785888611807,29.734497,36.168453,10.157836666667329,155.0,b2c17,494.0,4.4,24.0,5.0
0.017698027,1.0648155,1.0666107,30.534170738952515,28.326681,33.805218,10.283879999999773,156.0,b2c17,494.0,4.4,24.0,5.0
0.017392121,1.0679206,1.0679276,31.967887517915287,30.218121,35.34816,10.24973666666677,157.0,b2c17,494.0,4.4,24.0,5.0
0.01721658,1.0678506,1.0678512,32.121065612741035,30.422747,35.881016,10.244054999999936,158.0,b2c17,494.0,4.4,24.0,5.0
0.017566403,1.06637,1.0667193,31.27510691494626,29.550266,34.591682,10.276509999999933,159.0,b2c17,494.0,4.4,24.0,5.0
0.017346274,1.067456,1.0675004,32.047047915763166,30.434425,35.065136,10.168321666666694,160.0,b2c17,494.0,4.4,24.0,5.0
0.01708528,1.0672934,1.067718,32.10562901584643,30.021782,34.89629,10.161815000000448,161.0,b2c17,494.0,4.4,24.0,5.0
0.01783162,1.0659949,1.0663762,31.12488613124472,29.254534,34.581333,10.279135000000435,162.0,b2c17,494.0,4.4,24.0,5.0
0.017366724,1.0667826,1.0671719,32.0290312192691,30.186928,35.316631,10.168703333333058,163.0,b2c17,494.0,4.4,24.0,5.0
